filename	color	micro_category	macro_category	macro_category(english)			
59123636CVF.jpg	ORO	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59123637ETF.jpg	ARANCIONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123642HCF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123643VEF.jpg	VERDE SCURO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123644XRF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123648GOF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123649QDF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123654HEF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123659CTF.jpg	CAMMELLO	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59123660JUF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123662BCF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123663CDF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123664REF.jpg	VERDE CHIARO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123668EFF.jpg	MATTONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123672RUF.jpg	SABBIA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123673KMF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123675MKF.jpg	MATTONE	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59123677TEF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123678OWF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123681XFF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123682SGF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123683NKF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123684PWF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123688NHF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123693LBF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123698MIF.jpg	VERDE SCURO	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59123700UOF.jpg	RUGGINE	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123701LQF.jpg	VERDE MILITARE	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123702WKF.jpg	CAMMELLO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123704HTF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123705VDF.jpg	MATTONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123707KNF.jpg	COLONIALE	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59123710KKF.jpg	ROSSO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123713PHF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123714HWF.jpg	TORTORA	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59123716IUF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123718BJF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123720PAF.jpg	SABBIA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123721XUF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123722FRF.jpg	SABBIA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123723CNF.jpg	AVORIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123724DTF.jpg	VERDE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123729IOF.jpg	RUGGINE	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123732JCF.jpg	ROSSO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123734CPF.jpg	VIOLA	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123735XJF.jpg	VERDE	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123738WPF.jpg	SABBIA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123739BGF.jpg	CACAO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123741OCF.jpg	TESTA DI MORO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123745FGF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123746LAF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123747OWF.jpg	VERDE PETROLIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123748KVF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123749HQF.jpg	CARTA DA ZUCCHERO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123750VAF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123751OSF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123752IXF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123752VNF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123753WFF.jpg	CUOIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123755UEF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123756AFF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123757OQF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123758LLF.jpg	AVIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123759HNF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123760ASF.jpg	AVIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123760IWF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123761QMF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123762IOF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123764GEF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123765OOF.jpg	RUGGINE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123765XNF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123766MJF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123767HHF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123768LDF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123769BRF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123771VWF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123773BGF.jpg	GIALLO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123774DKF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123776MMF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123777FXF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123780PSF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123781WAF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123782GVF.jpg	AVIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123782KCF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123784DLF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123786HVF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123789KTF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123791AKF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123792GWF.jpg	GRIGIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123796GFF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123796SOF.jpg	AVIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123797VRF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123798WRF.jpg	TURCHESE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123799ITF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123800OQF.jpg	OCRA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123801HXF.jpg	GIALLO CHIARO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123802BLF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123803PJF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123804CEF.jpg	AVIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123807SHF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123808CAF.jpg	AZZURRO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123808VXF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123809HUF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123810GTF.jpg	AVIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123811GPF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123812LQF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123812VAF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123812WLF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123813LLF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123815XFF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123817ERF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123819POF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123821ICF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123823WIF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123824BJF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123825NIF.jpg	NERO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123826GMF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123827DXF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123828DWF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123829KVF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123830LDF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123831QBF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123832UPF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123833MXF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123835NGF.jpg	SABBIA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123836AEF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123839WRF.jpg	SABBIA	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123840GIF.jpg	TESTA DI MORO	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59123842HSF.jpg	COLONIALE	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123842PIF.jpg	CARTA DA ZUCCHERO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123843BVF.jpg	VERDE PETROLIO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123846XHF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123847HQF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123849OKF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123849OQF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123850KPF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123850MTF.jpg	VERDE SCURO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123850VDF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123852WWF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123860SDF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123861SVF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123862WSF.jpg	MATTONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123864RNF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123865DMF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123867CXF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123868KAF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123871IQF.jpg	BLU CHINA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123879QMF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123880TGF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123886KKF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123889TRF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123891OEF.jpg	OCRA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123893NNF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123899DWF.jpg	VERDE SCURO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123904DAF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123905DMF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123911VAF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123912OAF.jpg	VERDE PETROLIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123913WAF.jpg	GIALLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123914FUF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123915WEF.jpg	SABBIA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123918UHF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123919RKF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123920GIF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123921SAF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123922XJF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123925RDF.jpg	VIOLA SCURO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123926UIF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123928XQF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123929NWF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123930MAF.jpg	GIALLO CHIARO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123933UEF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123935IDF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123936TSF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123937LEF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123938QJF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123939TDF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123940VTF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123941ADF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123945WBF.jpg	SABBIA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123946EUF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123948JSF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123949OEF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123950WTF.jpg	BLU CHINA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123951VOF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123954HGF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123958IVF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123961JKF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123965AIF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123971ELF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123972HKF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123973AVF.jpg	SABBIA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123974EAF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123982RTF.jpg	MARRONE	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123983GHF.jpg	MELANZANA	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123985IXF.jpg	ROSSO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123992SXF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123993FEF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123994XCF.jpg	VERDE SCURO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123996OVF.jpg	BORDEAUX	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59123997BWF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123997OBF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123998PFF.jpg	ANTRACITE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59123999ASF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124000FNF.jpg	TESTA DI MORO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59124002UPF.jpg	TESTA DI MORO	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59124007OEF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124010RAF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124011QUF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124012IBF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124013SRF.jpg	GRIGIO CHIARO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124017RUF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124019IBF.jpg	CARTA DA ZUCCHERO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124023CVF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124024OKF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124027FSF.jpg	VERDE SCURO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124028TVF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124029IHF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124030UXF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124032ACF.jpg	GRIGIO CHIARO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124032MDF.jpg	BEIGE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124033RTF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124034QUF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124036PBF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124037ICF.jpg	AZZURRO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124038KBF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124039EBF.jpg	AVORIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124041CMF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124043LOF.jpg	VERDE SCURO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124044UEF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124045IJF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124050DWF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124051GIF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124052NTF.jpg	CAMMELLO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124054OWF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124055HJF.jpg	MARRONE	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59124063UVF.jpg	AVIO	GONNA PELLE	ABBIGLIAMENTO PELLE	leather			
59124067FEF.jpg	GRIGIO CHIARO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124071AKF.jpg	BEIGE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124073AIF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124075KRF.jpg	TORTORA	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124078EAF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124079ODF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124080ALF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124081RSF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124083TNF.jpg	BEIGE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124084PKF.jpg	VERDE MILITARE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124085QBF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124087XGF.jpg	ROSA ANTICO	PANTALONE PELLE	ABBIGLIAMENTO PELLE	leather			
59124088BUF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124088JPF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124089SEF.jpg	BEIGE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124089XQF.jpg	VERDE CHIARO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124091KUF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124091UTF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124092FBF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124092KJF.jpg	TESTA DI MORO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124093HLF.jpg	GRIGIO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124093QMF.jpg	COLONIALE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124093XEF.jpg	PIOMBO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124095KSF.jpg	MARRONE	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
59124096FMF.jpg	AVORIO	CAPISPALLA PELLICCIA	ABBIGLIAMENTO PELLE	leather			
59124097LCF.jpg	CACAO	CAPOSPALLA PELLE	ABBIGLIAMENTO PELLE	leather			
